Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N,P,K,ph,YEAR_x,humidity,YEAR_y,rainfall_nasa,temperature
Rice,2001,Summer     ,Kerala,43850.0,105032,2946.7,4478400.5,11401.0,2.151428571,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Winter     ,Kerala,161978.0,362634,2946.7,16542813.14,42114.28,2.153571429,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Jute,2001,Kharif     ,Meghalaya,4061.0,25057,4241.0,414749.93,1055.86,6.236666667,78.4,46.86,39.99,6.7327775681699995,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Maize,2001,Kharif     ,Meghalaya,16866.0,25247,4241.0,1722524.58,4385.16,1.471428571,77.76,48.44,19.79,6.2451897224,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Kharif     ,Meghalaya,107761.0,188971,4241.0,11005630.93,28017.86,1.751428571,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Banana,2001,Whole Year ,Puducherry,225.0,7461,1434.5875,22979.25,58.5,25.375,100.23,82.01,50.05,5.98389318024,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Coconut ,2001,Whole Year ,Puducherry,2282.0,22204000,1434.5875,233060.66,593.32,9725.08,21.98,16.93,30.59,5.97656212619,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Kharif     ,Puducherry,26263.0,66868,1434.5875,2682240.19,6828.38,2.415,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Coconut ,2001,Whole Year ,West Bengal,38404.0,331603800,1556.6,3922200.52,9985.04,12368.60944,21.98,16.93,30.59,5.97656212619,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Jute,2001,Kharif     ,West Bengal,651814.0,8836168,1556.6,66569763.82,169471.64,15.42705882,78.4,46.86,39.99,6.7327775681699995,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Maize,2001,Kharif     ,West Bengal,33288.0,86409,1556.6,3399703.44,8654.88,2.314285714,77.76,48.44,19.79,6.2451897224,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Autumn     ,West Bengal,353048.0,731778,1556.6,36056792.24,91792.48,2.094705882,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Summer     ,West Bengal,1366273.0,4166145,1556.6,139537461.5,355230.98,2.788823529,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Rice,2001,Winter     ,West Bengal,3783766.0,8917625,1556.6,386436021.6,983779.16,2.235294118,79.89,47.58,39.87,6.425470922140001,2001.0,64.25625,2001.0,55.5995,25.44282407407407
Banana,2002,Whole Year ,Andhra Pradesh,39354.0,1027659,648.1,3725643.18,9838.5,26.83952381,100.23,82.01,50.05,5.98389318024,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,Andhra Pradesh,105291.0,1158625735,648.1,9967898.97,26322.75,9202.625556,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Maize,2002,Kharif     ,Andhra Pradesh,413659.0,912047,648.1,39161097.53,103414.75,1.491363636,77.76,48.44,19.79,6.2451897224,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Maize,2002,Rabi       ,Andhra Pradesh,111990.0,573695,648.1,10602093.3,27997.5,5.602272727,77.76,48.44,19.79,6.2451897224,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Kharif     ,Andhra Pradesh,2109301.0,5054013,648.1,199687525.7,527325.25,2.202727273,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Rabi       ,Andhra Pradesh,712766.0,2272773,648.1,67477557.22,178191.5,2.533636364,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Banana,2002,Whole Year ,Assam,42631.0,589595,1973.6,4035876.77,10657.75,13.77652174,100.23,82.01,50.05,5.98389318024,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,Assam,20919.0,160277000,1973.6,1980401.73,5229.75,6959.633043,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Jute,2002,Kharif     ,Assam,67915.0,690619,1973.6,6429513.05,16978.75,9.963478261,78.4,46.86,39.99,6.7327775681699995,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Maize,2002,Kharif     ,Assam,19812.0,14194,1973.6,1875602.04,4953.0,0.606086957,77.76,48.44,19.79,6.2451897224,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Autumn     ,Assam,464497.0,444884,1973.6,43973930.99,116124.25,1.076521739,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Summer     ,Assam,327468.0,622358,1973.6,31001395.56,81867.0,1.794347826,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Winter     ,Assam,1748715.0,2670560,1973.6,165550849.1,437178.75,1.545652174,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Banana,2002,Whole Year ,Goa,2116.0,15743,2516.3,200321.72,529.0,7.44,100.23,82.01,50.05,5.98389318024,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,Goa,25068.0,122020000,2516.3,2373187.56,6267.0,4867.56,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Kharif     ,Goa,33728.0,90072,2516.3,3193029.76,8432.0,2.67,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Rabi       ,Goa,16441.0,44695,2516.3,1556469.47,4110.25,2.72,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Banana,2002,Whole Year ,Kerala,55668.0,421809,2511.2,5270089.56,13917.0,8.055714286,100.23,82.01,50.05,5.98389318024,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,Kerala,899198.0,5709000000,2511.2,85127074.66,224799.5,5969.78,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Autumn     ,Kerala,112438.0,233217,2511.2,10644505.46,28109.5,2.130769231,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Summer     ,Kerala,41079.0,111850,2511.2,3888948.93,10269.75,2.212142857,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Winter     ,Kerala,157004.0,343792,2511.2,14863568.68,39251.0,2.123571429,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Banana,2002,Whole Year ,Tamil Nadu,76771.0,2836916,315.9,7267910.57,19192.75,34.81964286,100.23,82.01,50.05,5.98389318024,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,Tamil Nadu,345825.0,2860700000,315.9,32739252.75,86456.25,8497.531111,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Maize,2002,Kharif     ,Tamil Nadu,121057.0,191646,315.9,11460466.19,30264.25,1.806956522,77.76,48.44,19.79,6.2451897224,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Kharif     ,Tamil Nadu,1516537.0,3577108,315.9,143570557.8,379134.25,2.884642857,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Coconut ,2002,Whole Year ,West Bengal,24976.0,324194500,1629.1,2364477.92,6244.0,12229.29167,21.98,16.93,30.59,5.97656212619,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Jute,2002,Kharif     ,West Bengal,636066.0,8505522,1629.1,60216368.22,159016.5,14.35235294,78.4,46.86,39.99,6.7327775681699995,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Maize,2002,Kharif     ,West Bengal,27724.0,55300,1629.1,2624631.08,6931.0,1.895384615,77.76,48.44,19.79,6.2451897224,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Autumn     ,West Bengal,384965.0,796652,1629.1,36444636.55,96241.25,2.092777778,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Summer     ,West Bengal,1406078.0,4198595,1629.1,133113404.3,351519.5,2.747777778,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Rice,2002,Winter     ,West Bengal,4051084.0,9393991,1629.1,383516122.3,1012771.0,2.221666667,79.89,47.58,39.87,6.425470922140001,2002.0,64.88366666666667,2002.0,46.84108333333334,25.588796296296294
Banana,2003,Whole Year ,Andhra Pradesh,38714.0,515379,826.0,3831911.72,9291.36,15.68263158,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Andhra Pradesh,103965.0,1195079360,826.0,10290455.7,24951.6,9524.628235,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,Andhra Pradesh,557812.0,1671502,826.0,55212231.76,133874.88,2.420909091,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Rabi       ,Andhra Pradesh,162802.0,805284,826.0,16114141.96,39072.48,5.081818182,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Andhra Pradesh,2108904.0,5841539,826.0,208739317.9,506136.96,2.670909091,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Rabi       ,Andhra Pradesh,865734.0,3111263,826.0,85690351.32,207776.16,2.729090909,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Assam,42982.0,594645,2213.7,4254358.36,10315.68,13.78478261,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Assam,21309.0,154284000,2213.7,2109164.82,5114.16,6763.011739,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Jute,2003,Kharif     ,Assam,64027.0,665268,2213.7,6337392.46,15366.48,10.2626087,78.4,46.86,39.99,6.7327775681699995,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,Assam,19569.0,14051,2213.7,1936939.62,4696.56,0.607391304,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Autumn     ,Assam,441143.0,430374,2213.7,43664334.14,105874.32,1.118695652,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Summer     ,Assam,319480.0,573189,2213.7,31622130.4,76675.2,1.493913043,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Winter     ,Assam,1769203.0,2877371,2213.7,175115712.9,424608.72,1.618695652,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Goa,2179.0,16900,3011.6,215677.42,522.96,7.76,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Goa,25110.0,122220000,3011.6,2485387.8,6026.4,4867.38,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Goa,35471.0,115996,3011.6,3510919.58,8513.04,3.27,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Rabi       ,Goa,17330.0,54665,3011.6,1715323.4,4159.2,3.15,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Karnataka,33220.0,431463,867.6,3288115.6,7972.8,14.36222222,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Karnataka,375957.0,1529139000,867.6,37212223.86,90229.68,4165.193333,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,Karnataka,545546.0,1066107,867.6,53998143.08,130931.04,2.3356,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Rabi       ,Karnataka,64199.0,123529,867.6,6354417.02,15407.76,1.943478261,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Summer     ,Karnataka,8428.0,20264,867.6,834203.44,2022.72,2.470909091,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Karnataka,944272.0,2100123,867.6,93464042.56,226625.28,2.133333333,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Rabi       ,Karnataka,54629.0,158046,867.6,5407178.42,13110.96,2.892,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Summer     ,Karnataka,74998.0,292230,867.6,7423302.04,17999.52,3.8768,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Kerala,55906.0,442220,2386.0,5533575.88,13417.44,8.215,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Kerala,898498.0,5876000000,2386.0,88933332.04,215639.52,6097.778571,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Autumn     ,Kerala,102770.0,220132,2386.0,10172174.6,24664.8,2.140769231,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Summer     ,Kerala,37186.0,83239,2386.0,3680670.28,8924.64,1.845,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Winter     ,Kerala,147384.0,266674,2386.0,14588068.32,35372.16,1.960714286,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Meghalaya,5628.0,66875,3321.3,557059.44,1350.72,10.92714286,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Jute,2003,Kharif     ,Meghalaya,4043.0,35699,3321.3,400176.14,970.32,7.026666667,78.4,46.86,39.99,6.7327775681699995,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,Meghalaya,16900.0,25929,3321.3,1672762.0,4056.0,1.528571429,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Meghalaya,109721.0,200703,3321.3,10860184.58,26333.04,1.798571429,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Puducherry,280.0,10095,1434.5875,27714.4,67.2,26.56,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Puducherry,2252.0,30732000,1434.5875,222902.96,540.48,12300.735,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Puducherry,25065.0,67003,1434.5875,2480933.7,6015.6,2.993333333,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2003,Whole Year ,Tamil Nadu,71088.0,2514729,345.6,7036290.24,17061.12,34.52965517,100.23,82.01,50.05,5.98389318024,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,Tamil Nadu,352710.0,2560500000,345.6,34911235.8,84650.4,7781.805714,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,Tamil Nadu,160159.0,250992,345.6,15852537.82,38438.16,1.7856,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Kharif     ,Tamil Nadu,1396651.0,3222776,345.6,138240516.0,335196.24,2.728214286,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Coconut ,2003,Whole Year ,West Bengal,24443.0,317488500,1526.7,2419368.14,5866.32,12370.06944,21.98,16.93,30.59,5.97656212619,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Jute,2003,Kharif     ,West Bengal,620421.0,8366723,1526.7,61409270.58,148901.04,14.47764706,78.4,46.86,39.99,6.7327775681699995,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Maize,2003,Kharif     ,West Bengal,55530.0,126059,1526.7,5496359.4,13327.2,2.133333333,77.76,48.44,19.79,6.2451897224,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Autumn     ,West Bengal,339753.0,719205,1526.7,33628751.94,81540.72,2.131666667,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Summer     ,West Bengal,1390148.0,4289454,1526.7,137596849.0,333635.52,2.879444444,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Rice,2003,Winter     ,West Bengal,4126706.0,9653580,1526.7,408461359.9,990409.44,2.283333333,79.89,47.58,39.87,6.425470922140001,2003.0,66.133,2003.0,53.889916666666664,25.471203703703704
Banana,2004,Whole Year ,Karnataka,41977.0,526898,1117.7,4547788.18,8815.17,16.32777778,100.23,82.01,50.05,5.98389318024,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Coconut ,2004,Whole Year ,Karnataka,383206.0,1551729000,1117.7,41516538.04,80473.26,4165.395185,21.98,16.93,30.59,5.97656212619,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Karnataka,783835.0,2310082,1117.7,84920683.9,164605.35,3.0068,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Rabi       ,Karnataka,57478.0,171589,1117.7,6227166.52,12070.38,2.84826087,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Summer     ,Karnataka,9056.0,27678,1117.7,981127.04,1901.76,3.007826087,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Karnataka,1055061.0,2627561,1117.7,114305308.7,221562.81,2.37,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Rabi       ,Karnataka,43861.0,144235,1117.7,4751900.74,9210.81,3.388666667,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,Karnataka,209257.0,935326,1117.7,22670903.38,43943.97,4.251666667,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Banana,2004,Whole Year ,Kerala,58866.0,475371,2880.2,6377542.44,12361.86,7.803571429,100.23,82.01,50.05,5.98389318024,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Coconut ,2004,Whole Year ,Kerala,899267.0,6001000000,2880.2,97426586.78,188846.07,6112.145714,21.98,16.93,30.59,5.97656212619,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Autumn     ,Kerala,105349.0,241824,2880.2,11413510.66,22123.29,2.271538462,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,Kerala,35732.0,89752,2880.2,3871204.88,7503.72,2.256923077,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Winter     ,Kerala,148893.0,335529,2880.2,16131067.62,31267.53,2.175714286,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Banana,2004,Whole Year ,Meghalaya,6276.0,67838,4767.9,679941.84,1317.96,10.06571429,100.23,82.01,50.05,5.98389318024,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Jute,2004,Kharif     ,Meghalaya,4019.0,20153,4767.9,435418.46,843.99,4.8,78.4,46.86,39.99,6.7327775681699995,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Meghalaya,16875.0,24000,4767.9,1828237.5,3543.75,1.465714286,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Autumn     ,Meghalaya,32667.0,37766,4767.9,3539142.78,6860.07,1.492857143,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,Meghalaya,9224.0,37439,4767.9,999328.16,1937.04,2.078333333,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Winter     ,Meghalaya,69659.0,118514,4767.9,7546856.06,14628.39,1.792857143,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Banana,2004,Whole Year ,Tamil Nadu,81498.0,3461788,1034.0,8829493.32,17114.58,41.73931034,100.23,82.01,50.05,5.98389318024,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Coconut ,2004,Whole Year ,Tamil Nadu,357056.0,4097000000,1034.0,38683447.04,74981.76,10877.70276,21.98,16.93,30.59,5.97656212619,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Tamil Nadu,189893.0,294717,1034.0,20573007.62,39877.53,1.758846154,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Tamil Nadu,1872822.0,5061622,1034.0,202901535.5,393292.62,3.015172414,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
